id;id_doi;discipline;count
23197;3412;Economics, Econometrics and Finance;108
23198;3412;Energy;1
23201;3412;Medicine and Dentistry;1
23204;3412;Agricultural and Biological Sciences;1
23207;3413;Business, Management and Accounting;5
23209;3413;Environmental Science;3
23211;3413;Computer Science;3
23214;3413;Medicine and Dentistry;2
23219;3413;Earth and Planetary Sciences;1
23222;3414;Business, Management and Accounting;10
23225;3414;Unspecified;8
23238;3416;Unspecified;3
23241;3416;Economics, Econometrics and Finance;12
23242;3416;Psychology;1
23243;3417;Agricultural and Biological Sciences;1
23244;3417;Environmental Science;1
23248;3418;Earth and Planetary Sciences;1
23255;3419;Psychology;1
23257;3420;Unspecified;4
23259;3420;Earth and Planetary Sciences;1
23264;3421;Economics, Econometrics and Finance;40
23268;3421;Computer Science;1
23271;3422;Economics, Econometrics and Finance;22
23273;3423;Business, Management and Accounting;1
23274;3423;Engineering;1
23276;3424;Business, Management and Accounting;4
23278;3424;Environmental Science;1
23280;3424;Engineering;1
23282;3424;Agricultural and Biological Sciences;1
23284;3424;Social Sciences;24
23286;3425;Business, Management and Accounting;3
23287;3425;Economics, Econometrics and Finance;45
23288;3425;Energy;1
23290;3425;Computer Science;1
23293;3425;Chemistry;1
23300;3427;Energy;2
23302;3427;Engineering;4
23309;3427;Earth and Planetary Sciences;1
23311;3427;Economics, Econometrics and Finance;121
23313;3428;Physics and Astronomy;1
23317;3428;Engineering;1
23320;3428;Social Sciences;3
23323;3429;Environmental Science;5
23326;3429;Engineering;4
23329;3429;Agricultural and Biological Sciences;1
23330;3429;Chemistry;1
23331;3429;Social Sciences;5
23332;3429;Arts and Humanities;2
23333;3430;Business, Management and Accounting;4
23338;3430;Unspecified;14
23342;3431;Business, Management and Accounting;4
23343;3431;Earth and Planetary Sciences;1
23344;3431;Social Sciences;6
23349;3432;Philosophy;1
23350;3432;Unspecified;6
23355;3433;Psychology;1
23357;3433;Computer Science;1
23360;3434;Business, Management and Accounting;3
23362;3434;Environmental Science;2
23364;3434;Unspecified;13
23367;3434;Agricultural and Biological Sciences;2
23370;3435;Social Sciences;2
23375;3436;Unspecified;14
23379;3437;Unspecified;3
23380;3437;Engineering;3
23381;3437;Computer Science;1
23382;3437;Mathematics;1
23386;3437;Psychology;4
23387;3438;Business, Management and Accounting;10
23389;3438;Sports and Recreations;1
23391;3438;Unspecified;13
23392;3438;Mathematics;1
23393;3438;Neuroscience;1
23404;3440;Unspecified;8
23407;3440;Economics, Econometrics and Finance;57
23409;3441;Economics, Econometrics and Finance;65
23410;3441;Philosophy;1
23412;3441;Engineering;1
23413;3441;Computer Science;2
23414;3441;Social Sciences;5
23415;3442;Business, Management and Accounting;4
23416;3442;Economics, Econometrics and Finance;154
23417;3442;Environmental Science;5
23418;3442;Unspecified;19
23419;3442;Pharmacology, Toxicology and Pharmaceutical Science;1
23427;3443;Economics, Econometrics and Finance;27
23429;3443;Nursing and Health Professions;1
23430;3443;Unspecified;9
23431;3443;Computer Science;1
23433;3443;Agricultural and Biological Sciences;4
23436;3444;Business, Management and Accounting;1
23437;3444;Unspecified;1
23439;3444;Economics, Econometrics and Finance;16
23441;3445;Business, Management and Accounting;1
23442;3445;Linguistics;1
23447;3445;Mathematics;1
23449;3445;Chemistry;2
23450;3445;Social Sciences;15
23455;3446;Energy;1
23456;3446;Unspecified;7
23458;3446;Computer Science;2
23459;3446;Mathematics;1
23461;3447;Business, Management and Accounting;2
23468;3447;Social Sciences;4
23469;3448;Business, Management and Accounting;7
23470;3448;Economics, Econometrics and Finance;142
23472;3448;Engineering;1
23478;3449;Sports and Recreations;1
23480;3449;Pharmacology, Toxicology and Pharmaceutical Science;1
23485;3450;Economics, Econometrics and Finance;121
23487;3450;Engineering;1
23488;3450;Chemistry;1
23489;3450;Social Sciences;17
23490;3451;Business, Management and Accounting;2
23492;3451;Unspecified;3
23496;3452;Business, Management and Accounting;1
23497;3452;Economics, Econometrics and Finance;25
23498;3452;Unspecified;7
23500;3452;Nursing and Health Professions;1
23505;3453;Design;1
23506;3453;Social Sciences;2
23507;3453;Psychology;3
23508;3454;Economics, Econometrics and Finance;3
23509;3455;Business, Management and Accounting;9
23510;3455;Economics, Econometrics and Finance;45
23512;3455;Unspecified;7
23516;3456;Psychology;4
23517;3456;Environmental Science;4
23519;3456;Philosophy;2
23521;3456;Unspecified;37
23522;3456;Engineering;2
23530;3457;Decision Sciences;1
23531;3457;Unspecified;13
23532;3457;Engineering;1
23534;3457;Mathematics;1
23542;3458;Decision Sciences;4
23544;3458;Unspecified;24
23546;3458;Arts and Humanities;1
23547;3458;Neuroscience;1
23548;3458;Mathematics;2
23559;3460;Unspecified;17
23560;3460;Engineering;1
23562;3460;Arts and Humanities;2
23564;3460;Psychology;1
23565;3461;Business, Management and Accounting;4
23567;3461;Unspecified;12
23568;3461;Engineering;1
23569;3461;Mathematics;1
23570;3461;Social Sciences;8
23571;3462;Business, Management and Accounting;2
23572;3462;Engineering;1
23575;3463;Business, Management and Accounting;4
23576;3463;Economics, Econometrics and Finance;23
23577;3463;Unspecified;3
23578;3463;Mathematics;1
23579;3463;Chemistry;1
23580;3463;Social Sciences;2
23581;3464;Business, Management and Accounting;7
23582;3464;Psychology;14
23584;3464;Decision Sciences;2
23586;3464;Unspecified;22
23588;3464;Design;1
23590;3464;Neuroscience;1
23592;3464;Chemistry;1
23594;3464;Social Sciences;21
23595;3464;Economics, Econometrics and Finance;85
23598;3465;Economics, Econometrics and Finance;146
23599;3465;Unspecified;12
23600;3465;Nursing and Health Professions;1
23614;3467;Psychology;3
23615;3467;Philosophy;1
23616;3467;Computer Science;2
23619;3467;Medicine and Dentistry;1
23620;3467;Design;1
23625;3467;Earth and Planetary Sciences;1
23628;3468;Economics, Econometrics and Finance;3
23631;3469;Economics, Econometrics and Finance;31
23633;3470;Business, Management and Accounting;2
23634;3470;Chemistry;1
23636;3470;Unspecified;4
23643;3471;Computer Science;3
23645;3471;Agricultural and Biological Sciences;1
23649;3472;Physics and Astronomy;1
23651;3472;Environmental Science;2
23658;3473;Medicine and Dentistry;1
23659;3473;Social Sciences;4
23661;3473;Economics, Econometrics and Finance;18
23665;3474;Unspecified;5
23667;3474;Chemistry;1
23669;3475;Chemistry;1
23670;3475;Social Sciences;2
23675;3477;Materials Science;1
23676;3477;Physics and Astronomy;2
23678;3477;Environmental Science;1
23679;3477;Energy;1
23680;3477;Unspecified;17
23682;3477;Arts and Humanities;1
23683;3477;Mathematics;1
23684;3477;Social Sciences;6
23688;3479;Linguistics;2
23689;3479;Nursing and Health Professions;4
23690;3479;Psychology;11
23692;3479;Philosophy;2
23693;3479;Computer Science;2
23698;3479;Arts and Humanities;4
23701;3479;Agricultural and Biological Sciences;4
23702;3479;Chemistry;1
23704;3479;Economics, Econometrics and Finance;88
23707;3480;Environmental Science;4
23708;3480;Philosophy;3
23709;3480;Computer Science;1
23711;3480;Engineering;1
23713;3480;Design;1
23715;3480;Mathematics;1
23719;3481;Business, Management and Accounting;36
23720;3481;Economics, Econometrics and Finance;11
23721;3481;Unspecified;4
23722;3481;Engineering;2
23723;3481;Computer Science;9
23724;3481;Agricultural and Biological Sciences;1
23725;3481;Social Sciences;5
23729;3482;Unspecified;7
23730;3482;Medicine and Dentistry;3
23732;3482;Agricultural and Biological Sciences;1
23733;3482;Chemistry;1
23735;3482;Psychology;1
23737;3483;Economics, Econometrics and Finance;43
23739;3483;Arts and Humanities;1
23740;3483;Agricultural and Biological Sciences;1
23741;3483;Social Sciences;8
23742;3484;Business, Management and Accounting;8
23745;3484;Unspecified;14
23750;3484;Arts and Humanities;1
23752;3485;Economics, Econometrics and Finance;34
23753;3485;Unspecified;7
23754;3485;Chemistry;1
23757;3486;Business, Management and Accounting;7
23758;3486;Psychology;1
23759;3486;Sports and Recreations;1
23762;3486;Engineering;1
23764;3486;Arts and Humanities;1
23765;3486;Agricultural and Biological Sciences;1
23766;3486;Chemistry;1
23769;3487;Business, Management and Accounting;3
23771;3487;Economics, Econometrics and Finance;15
23772;3487;Unspecified;1
23773;3488;Business, Management and Accounting;9
23774;3488;Economics, Econometrics and Finance;47
23775;3488;Chemical Engineering;1
23777;3488;Engineering;2
23778;3488;Medicine and Dentistry;1
23781;3488;Psychology;1
23785;3489;Decision Sciences;1
23786;3489;Computer Science;4
23787;3489;Unspecified;26
23790;3489;Mathematics;1
23791;3489;Agricultural and Biological Sciences;2
23792;3489;Chemistry;1
23796;3490;Economics, Econometrics and Finance;73
23798;3490;Unspecified;11
23800;3490;Medicine and Dentistry;4
23801;3490;Computer Science;2
23804;3490;Chemistry;1
23808;3491;Economics, Econometrics and Finance;181
23810;3491;Decision Sciences;2
23811;3491;Unspecified;20
23812;3491;Medicine and Dentistry;1
23813;3491;Computer Science;1
23814;3491;Arts and Humanities;1
23816;3491;Chemistry;1
23817;3491;Social Sciences;24
23819;3492;Business, Management and Accounting;5
23821;3492;Sports and Recreations;1
23823;3492;Unspecified;6
28002;3982;Business, Management and Accounting;4
51112;7562;Business, Management and Accounting;12
51115;7562;Unspecified;2
51135;7576;Social Sciences;1
51155;7589;Medicine and Dentistry;2
51157;7589;Earth and Planetary Sciences;1
51158;7589;Social Sciences;6
51160;7590;Business, Management and Accounting;3
51163;7590;Computer Science;3
51176;7593;Social Sciences;3
51178;7594;Economics, Econometrics and Finance;41
51179;7594;Environmental Science;1
51180;7594;Unspecified;4
51182;7594;Social Sciences;4
51192;7597;Unspecified;5
51199;7598;Medicine and Dentistry;2
51217;7599;Economics, Econometrics and Finance;123
51218;7600;Business, Management and Accounting;4
51231;7601;Philosophy;1
51233;7601;Computer Science;1
51234;7601;Arts and Humanities;7
51240;7602;Economics, Econometrics and Finance;44
51241;7602;Unspecified;6
51244;7602;Social Sciences;4
51251;7604;Materials Science;1
51252;7604;Economics, Econometrics and Finance;163
51253;7604;Environmental Science;74
51254;7604;Decision Sciences;1
51258;7604;Biochemistry, Genetics and Molecular Biology;1
51260;7604;Mathematics;3
51269;7605;Psychology;25
51279;7605;Chemical Engineering;1
51280;7605;Neuroscience;1
51281;7605;Mathematics;4
51285;7605;Arts and Humanities;4
51290;7606;Philosophy;1
51297;7607;Engineering;2
51313;7609;Physics and Astronomy;3
51314;7609;Economics, Econometrics and Finance;101
51330;7610;Mathematics;2
51358;7614;Unspecified;1
51362;7616;Environmental Science;1
51365;7616;Computer Science;1
51367;7617;Business, Management and Accounting;26
51382;7619;Economics, Econometrics and Finance;50
51388;7619;Chemistry;1
51395;7620;Computer Science;1
51396;7620;Agricultural and Biological Sciences;1
51397;7620;Social Sciences;2
51398;7623;Business, Management and Accounting;2
51399;7623;Economics, Econometrics and Finance;21
51401;7623;Unspecified;3
51402;7623;Computer Science;1
51403;7623;Agricultural and Biological Sciences;1
51404;7623;Social Sciences;24
51405;7623;Arts and Humanities;2
51406;7624;Business, Management and Accounting;3
51413;7625;Linguistics;1
51426;7625;Social Sciences;9
51433;7626;Social Sciences;2
51454;7628;Medicine and Dentistry;49
51457;7628;Mathematics;2
51463;7629;Economics, Econometrics and Finance;89
51465;7629;Philosophy;1
51476;7630;Mathematics;1
51478;7630;Social Sciences;28
51483;7631;Mathematics;1
51487;7632;Environmental Science;1
51488;7632;Unspecified;6
51496;7633;Business, Management and Accounting;10
51501;7633;Social Sciences;8
51504;7634;Engineering;1
51506;7634;Unspecified;10
51507;7634;Economics, Econometrics and Finance;47
51516;7636;Business, Management and Accounting;4
51521;7637;Business, Management and Accounting;8
58446;8743;Engineering;1
58455;8745;Business, Management and Accounting;32
58458;8745;Unspecified;7
58459;8745;Computer Science;1
58460;8745;Mathematics;1
58461;8745;Social Sciences;1
58462;8746;Economics, Econometrics and Finance;5
58463;8747;Business, Management and Accounting;6
58464;8747;Social Sciences;1
58465;8747;Unspecified;3
58467;8748;Business, Management and Accounting;2
58473;8750;Economics, Econometrics and Finance;14
58474;8750;Unspecified;8
58475;8750;Engineering;1
58480;8751;Business, Management and Accounting;8
58481;8751;Economics, Econometrics and Finance;39
58483;8751;Engineering;1
58489;8752;Materials Science;1
58490;8752;Economics, Econometrics and Finance;13
58491;8752;Unspecified;5
58492;8752;Arts and Humanities;1
58493;8752;Social Sciences;5
58494;8753;Business, Management and Accounting;33
58495;8753;Economics, Econometrics and Finance;48
58498;8753;Mathematics;2
58500;8754;Business, Management and Accounting;15
58502;8754;Unspecified;5
58503;8754;Economics, Econometrics and Finance;20
58504;8755;Business, Management and Accounting;30
58505;8755;Social Sciences;1
58507;8755;Economics, Econometrics and Finance;19
58509;8756;Economics, Econometrics and Finance;19
58516;8758;Business, Management and Accounting;39
58529;8761;Chemistry;1
58530;8761;Social Sciences;4
58531;8761;Unspecified;10
58532;8761;Economics, Econometrics and Finance;45
58537;8762;Economics, Econometrics and Finance;26
58549;8764;Social Sciences;6
58553;8765;Medicine and Dentistry;1
58554;8765;Agricultural and Biological Sciences;1
58575;8768;Economics, Econometrics and Finance;58
58576;8768;Unspecified;21
58577;8768;Computer Science;2
58578;8768;Mathematics;3
58579;8768;Agricultural and Biological Sciences;1
58580;8768;Social Sciences;3
58581;8769;Business, Management and Accounting;33
58582;8769;Economics, Econometrics and Finance;41
58583;8769;Decision Sciences;1
58584;8769;Unspecified;5
58586;8769;Computer Science;1
58587;8769;Mathematics;1
58588;8769;Social Sciences;1
58589;8770;Business, Management and Accounting;1
58590;8770;Mathematics;1
58591;8770;Economics, Econometrics and Finance;8
58592;8770;Unspecified;1
58596;8771;Computer Science;1
58597;8772;Business, Management and Accounting;11
58599;8772;Unspecified;5
58600;8772;Economics, Econometrics and Finance;11
58602;8773;Economics, Econometrics and Finance;37
58604;8773;Unspecified;18
58615;8775;Economics, Econometrics and Finance;43
58656;8781;Mathematics;3
58657;8781;Social Sciences;1
58661;8782;Engineering;2
58662;8782;Mathematics;4
58663;8782;Social Sciences;3
58665;8783;Economics, Econometrics and Finance;65
58666;8783;Decision Sciences;1
58667;8783;Philosophy;1
58668;8783;Unspecified;8
58669;8783;Engineering;1
58670;8783;Computer Science;1
58672;8783;Chemistry;1
58673;8783;Social Sciences;7
58674;8784;Business, Management and Accounting;11
58675;8784;Engineering;1
58676;8784;Economics, Econometrics and Finance;24
58679;8785;Business, Management and Accounting;7
58680;8785;Social Sciences;1
58682;8785;Economics, Econometrics and Finance;3
58683;8786;Business, Management and Accounting;45
58684;8786;Economics, Econometrics and Finance;25
58686;8786;Unspecified;5
58687;8786;Engineering;3
58688;8786;Computer Science;1
58689;8786;Earth and Planetary Sciences;2
58690;8786;Social Sciences;7
58691;8787;Business, Management and Accounting;3
58692;8788;Business, Management and Accounting;19
58693;8788;Physics and Astronomy;1
58694;8788;Economics, Econometrics and Finance;47
58695;8788;Sports and Recreations;1
58696;8788;Unspecified;4
58697;8788;Social Sciences;3
58698;8789;Business, Management and Accounting;12
58699;8789;Mathematics;3
58700;8789;Economics, Econometrics and Finance;32
58701;8789;Unspecified;4
58702;8789;Arts and Humanities;1
58703;8790;Business, Management and Accounting;52
